route_id,route_short_name,route_long_name,direction_id,seq,stop_id,stop_name,lat,lon,km,length_km
10T0016C4b,C4b,Parla                                   -Colmenar Viejo,,11,17009,Universidad-Cantoblanco,40.543842,-3.700155,37.225,50.996
10T0016C4b,C4b,Parla                                   -Colmenar Viejo,,12,17003,El Goloso,40.558897,-3.713971,39.266,50.996
10T0016C4b,C4b,Parla                                   -Colmenar Viejo,,13,17004,Tres Cantos,40.598742,-3.715559,43.698,50.996
10T0016C4b,C4b,Parla                                   -Colmenar Viejo,,14,17005,Colmenar Viejo,40.645209,-3.776614,50.996,50.996
10T0017C5,C5,Mostoles el Soto                        -Humanes,,0,35607,Móstoles-El Soto,40.331064,-3.882456,0.000,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,1,35606,Móstoles,40.328663,-3.863622,1.619,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,2,35610,Las Retamas,40.342115,-3.842464,3.954,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,3,35605,Alcorcón,40.350227,-3.831702,5.237,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,4,35604,San José De Valderas,40.356613,-3.815573,6.777,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,5,35603,Cuatro Vientos,40.377765,-3.791510,9.889,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,6,35602,Las águilas,40.381022,-3.780164,10.917,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,7,35601,Maestra Justa Freire-Polidep. Aluche,40.383638,-3.768687,11.931,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,8,35600,Aluche,40.385668,-3.760734,12.642,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,9,35608,Laguna,40.399060,-3.744231,14.684,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,10,35609,Embajadores,40.404648,-3.702579,18.265,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,11,18000,Madrid-Atocha Cercanías,40.406619,-3.689439,19.399,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,12,18003,Méndez álvaro P.v.,40.395777,-3.677844,20.954,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,13,35702,Doce De Octubre,40.378921,-3.698699,23.529,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,14,35703,Orcasitas,40.367102,-3.704231,24.925,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,15,35704,Puente Alcocer,40.350448,-3.705115,26.778,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,16,37001,Madrid-Villaverde Alto,40.341589,-3.712351,27.938,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,17,35009,Zarzaquemada,40.340853,-3.748263,30.983,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,18,35001,Leganés,40.328643,-3.771316,33.362,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,19,35011,Parque Polvoranca,40.312574,-3.783494,35.426,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,20,35010,La Serna-Fuenlabrada,40.296817,-3.792623,37.342,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,21,35002,Fuenlabrada,40.283378,-3.799443,38.944,42.889
10T0017C5,C5,Mostoles el Soto                        -Humanes,,22,35012,Humanes,40.255810,-3.828705,42.889,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,0,35012,Humanes,40.255810,-3.828705,0.000,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,1,35002,Fuenlabrada,40.283378,-3.799443,3.945,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,2,35010,La Serna-Fuenlabrada,40.296817,-3.792623,5.547,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,3,35011,Parque Polvoranca,40.312574,-3.783494,7.463,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,4,35001,Leganés,40.328643,-3.771316,9.526,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,5,35009,Zarzaquemada,40.340853,-3.748263,11.906,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,6,37001,Madrid-Villaverde Alto,40.341589,-3.712351,14.950,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,7,35704,Puente Alcocer,40.350448,-3.705115,16.111,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,8,35703,Orcasitas,40.367102,-3.704231,17.964,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,9,35702,Doce De Octubre,40.378921,-3.698699,19.359,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,10,18003,Méndez álvaro P.v.,40.395777,-3.677844,21.935,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,11,18000,Madrid-Atocha Cercanías,40.406619,-3.689439,23.490,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,12,35609,Embajadores,40.404648,-3.702579,24.623,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,13,35608,Laguna,40.399060,-3.744231,28.205,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,14,35600,Aluche,40.385668,-3.760734,30.247,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,15,35601,Maestra Justa Freire-Polidep. Aluche,40.383638,-3.768687,30.957,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,16,35602,Las águilas,40.381022,-3.780164,31.972,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,17,35603,Cuatro Vientos,40.377765,-3.791510,32.999,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,18,35604,San José De Valderas,40.356613,-3.815573,36.112,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,19,35605,Alcorcón,40.350227,-3.831702,37.652,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,20,35610,Las Retamas,40.342115,-3.842464,38.935,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,21,35606,Móstoles,40.328663,-3.863622,41.270,42.889
10T0018C5,C5,Humanes                                 -Mostoles el Soto,,22,35607,Móstoles-El Soto,40.331064,-3.882456,42.889,42.889
10T0019C2,C2,Alcala de Henares                       -Principe Pio,,0,70103,Alcalá De Henares,40.489081,-3.366246,0.000,32.732
10T0019C2,C2,Alcala de Henares                       -Principe Pio,,1,70111,La Garena,40.480545,-3.393006,2.454,32.732
10T0019C2,C2,Alcala de Henares                       -Principe Pio,,2,70112,Soto Del Henares,40.463964,-3.441408,6.944,32.732
10T0019C2,C2,Alcala de Henares                       -Principe Pio,,3,70102,Torrejón De Ardoz,40.454789,-3.479730,10.343,32.732
10T0019C2,C2,Alcala de Henares                       -Principe Pio,,4,70101,San Fernando De Henares,40.442780,-3.533987,15.125,32.732
10T0019C2,C2,Alcala de Henares                       -Principe Pio,,5,70108,Coslada,40.423237,-3.561111,18.286,32.732
10T0019C2,C2,Alcala de Henares                       -Principe Pio,,6,70100,Vicálvaro,40.401252,-3.595897,22.113,32.732
10T0019C2,C2,Alcala de Henares                       -Principe Pio,,7,70109,Santa Eugenia,40.386955,-3.608986,24.051,32.732
10T0019C2,C2,Alcala de Henares                       -Principe Pio,,8,70001,Vallecas,40.381961,-3.624583,25.485,32.732
10T0019C2,C2,Alcala de Henares                       -Principe Pio,,9,70003,El Pozo,40.376038,-3.656141,28.238,32.732
10T0019C2,C2,Alcala de Henares                       -Principe Pio,,10,70002,Asamblea De Madrid-Entrevías,40.381862,-3.668045,29.436,32.732
10T0019C2,C2,Alcala de Henares                       -Principe Pio,,11,18000,Madrid-Atocha Cercanías,40.406619,-3.689439,32.732,32.732
10T0020C2,C2,Principe Pio                            -Alcala de Henares,,0,18000,Madrid-Atocha Cercanías,40.406619,-3.689439,0.000,32.732
10T0020C2,C2,Principe Pio                            -Alcala de Henares,,1,70002,Asamblea De Madrid-Entrevías,40.381862,-3.668045,3.296,32.732
10T0020C2,C2,Principe Pio                            -Alcala de Henares,,2,70003,El Pozo,40.376038,-3.656141,4.494,32.732
10T0020C2,C2,Principe Pio                            -Alcala de Henares,,3,70001,Vallecas,40.381961,-3.624583,7.247,32.732
10T0020C2,C2,Principe Pio                            -Alcala de Henares,,4,70109,Santa Eugenia,40.386955,-3.608986,8.680,32.732
10T0020C2,C2,Principe Pio                            -Alcala de Henares,,5,70100,Vicálvaro,40.401252,-3.595897,10.618,32.732
10T0020C2,C2,Principe Pio                            -Alcala de Henares,,6,70108,Coslada,40.423237,-3.561111,14.446,32.732
10T0020C2,C2,Principe Pio                            -Alcala de Henares,,7,70101,San Fernando De Henares,40.442780,-3.533987,17.607,32.732
10T0020C2,C2,Principe Pio                            -Alcala de Henares,,8,70102,Torrejón De Ardoz,40.454789,-3.479730,22.388,32.732
10T0020C2,C2,Principe Pio                            -Alcala de Henares,,9,70112,Soto Del Henares,40.463964,-3.441408,25.787,32.732
10T0020C2,C2,Principe Pio                            -Alcala de Henares,,10,70111,La Garena,40.480545,-3.393006,30.277,32.732
10T0020C2,C2,Principe Pio                            -Alcala de Henares,,11,70103,Alcalá De Henares,40.489081,-3.366246,32.732,32.732
10T0025C9,C9,Cercedilla                              -Cotos,,0,12006,Cercedilla,40.737613,-4.066299,0.000,12.755
10T0025C9,C9,Cercedilla                              -Cotos,,1,12020,Puerto De Navacerrada,40.784468,-4.004774,7.348,12.755
10T0025C9,C9,Cercedilla                              -Cotos,,2,12023,Los Cotos,40.822342,-3.964496,12.755,12.755
10T0026C9,C9,Cotos                                   -Cercedilla,,0,12023,Los Cotos,40.822342,-3.964496,0.000,12.755
10T0026C9,C9,Cotos                                   -Cercedilla,,1,12020,Puerto De Navacerrada,40.784468,-4.004774,5.406,12.755
10T0026C9,C9,Cotos                                   -Cercedilla,,2,12006,Cercedilla,40.737613,-4.066299,12.755,12.755
10T0027C8a,C8a,Atocha                                  -El Escorial,,0,10206,Santa María De La Alameda-Peguerinos,40.569001,-4.269126,0.000,19.043
10T0027C8a,C8a,Atocha                                  -El Escorial,,1,10205,Robledo De Chavela,40.520824,-4.246759,5.681,19.043
10T0027C8a,C8a,Atocha                                  -El Escorial,,2,10204,Zarzalejo,40.538927,-4.158066,13.442,19.043
10T0027C8a,C8a,Atocha                                  -El Escorial,,3,10203,El Escorial,40.585367,-4.132405,19.043,19.043
10T0035C5,C5,-Fuenlabrada,,0,35002,Fuenlabrada,40.283378,-3.799443,0.000,38.944
10T0035C5,C5,-Fuenlabrada,,1,35010,La Serna-Fuenlabrada,40.296817,-3.792623,1.602,38.944
10T0035C5,C5,-Fuenlabrada,,2,35011,Parque Polvoranca,40.312574,-3.783494,3.518,38.944
10T0035C5,C5,-Fuenlabrada,,3,35001,Leganés,40.328643,-3.771316,5.581,38.944
10T0035C5,C5,-Fuenlabrada,,4,35009,Zarzaquemada,40.340853,-3.748263,7.961,38.944
10T0035C5,C5,-Fuenlabrada,,5,37001,Madrid-Villaverde Alto,40.341589,-3.712351,11.006,38.944
10T0035C5,C5,-Fuenlabrada,,6,35704,Puente Alcocer,40.350448,-3.705115,12.166,38.944
10T0035C5,C5,-Fuenlabrada,,7,35703,Orcasitas,40.367102,-3.704231,14.019,38.944
10T0035C5,C5,-Fuenlabrada,,8,35702,Doce De Octubre,40.378921,-3.698699,15.415,38.944
10T0035C5,C5,-Fuenlabrada,,9,18003,Méndez álvaro P.v.,40.395777,-3.677844,17.990,38.944
10T0035C5,C5,-Fuenlabrada,,10,18000,Madrid-Atocha Cercanías,40.406619,-3.689439,19.545,38.944
10T0035C5,C5,-Fuenlabrada,,11,35609,Embajadores,40.404648,-3.702579,20.679,38.944
10T0035C5,C5,-Fuenlabrada,,12,35608,Laguna,40.399060,-3.744231,24.260,38.944
10T0035C5,C5,-Fuenlabrada,,13,35600,Aluche,40.385668,-3.760734,26.302,38.944
10T0035C5,C5,-Fuenlabrada,,14,35601,Maestra Justa Freire-Polidep. Aluche,40.383638,-3.768687,27.013,38.944
10T0035C5,C5,-Fuenlabrada,,15,35602,Las águilas,40.381022,-3.780164,28.027,38.944
10T0035C5,C5,-Fuenlabrada,,16,35603,Cuatro Vientos,40.377765,-3.791510,29.054,38.944
10T0035C5,C5,-Fuenlabrada,,17,35604,San José De Valderas,40.356613,-3.815573,32.167,38.944
10T0035C5,C5,-Fuenlabrada,,18,35605,Alcorcón,40.350227,-3.831702,33.707,38.944
10T0035C5,C5,-Fuenlabrada,,19,35610,Las Retamas,40.342115,-3.842464,34.990,38.944
10T0035C5,C5,-Fuenlabrada,,20,35606,Móstoles,40.328663,-3.863622,37.325,38.944
10T0035C5,C5,-Fuenlabrada,,21,35607,Móstoles-El Soto,40.331064,-3.882456,38.944,38.944
10T0037C2,C2,Alcala de Henares                       -Nuevos Ministerios,,0,70103,Alcalá De Henares,40.489081,-3.366246,0.000,37.187
10T0037C2,C2,Alcala de Henares                       -Nuevos Ministerios,,1,70111,La Garena,40.480545,-3.393006,2.454,37.187
10T0037C2,C2,Alcala de Henares                       -Nuevos Ministerios,,2,70112,Soto Del Henares,40.463964,-3.441408,6.944,37.187
10T0037C2,C2,Alcala de Henares                       -Nuevos Ministerios,,3,70102,Torrejón De Ardoz,40.454789,-3.479730,10.343,37.187
10T0037C2,C2,Alcala de Henares                       -Nuevos Ministerios,,4,70101,San Fernando De Henares,40.442780,-3.533987,15.125,37.187
10T0037C2,C2,Alcala de Henares                       -Nuevos Ministerios,,5,70108,Coslada,40.423237,-3.561111,18.286,37.187
10T0037C2,C2,Alcala de Henares                       -Nuevos Ministerios,,6,70100,Vicálvaro,40.401252,-3.595897,22.113,37.187
10T0037C2,C2,Alcala de Henares                       -Nuevos Ministerios,,7,70109,Santa Eugenia,40.386955,-3.608986,24.051,37.187
10T0037C2,C2,Alcala de Henares                       -Nuevos Ministerios,,8,70001,Vallecas,40.381961,-3.624583,25.485,37.187
10T0037C2,C2,Alcala de Henares                       -Nuevos Ministerios,,9,70003,El Pozo,40.376038,-3.656141,28.238,37.187
10T0037C2,C2,Alcala de Henares                       -Nuevos Ministerios,,10,70002,Asamblea De Madrid-Entrevías,40.381862,-3.668045,29.436,37.187
10T0037C2,C2,Alcala de Henares                       -Nuevos Ministerios,,11,18000,Madrid-Atocha Cercanías,40.406619,-3.689439,32.732,37.187
10T0037C2,C2,Alcala de Henares                       -Nuevos Ministerios,,12,18001,Madrid-Recoletos,40.423373,-3.690931,34.599,37.187
10T0037C2,C2,Alcala de Henares                       -Nuevos Ministerios,,13,18002,Madrid-Nuevos Ministerios,40.446627,-3.692347,37.187,37.187
10T0049C2,C2,Guadalajara                             -Atocha,,0,70200,Guadalajara,40.644193,-3.182260,0.000,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,1,70105,Azuqueca,40.561077,-3.265397,11.605,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,2,70104,Meco,40.534673,-3.298681,15.671,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,3,70107,Alcalá De Henares-Universidad,40.505430,-3.335326,20.162,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,4,70103,Alcalá De Henares,40.489081,-3.366246,23.346,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,5,70111,La Garena,40.480545,-3.393006,25.800,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,6,70112,Soto Del Henares,40.463964,-3.441408,30.290,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,7,70102,Torrejón De Ardoz,40.454789,-3.479730,33.689,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,8,70101,San Fernando De Henares,40.442780,-3.533987,38.471,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,9,70108,Coslada,40.423237,-3.561111,41.632,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,10,70100,Vicálvaro,40.401252,-3.595897,45.459,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,11,70109,Santa Eugenia,40.386955,-3.608986,47.397,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,12,70001,Vallecas,40.381961,-3.624583,48.830,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,13,70003,El Pozo,40.376038,-3.656141,51.583,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,14,70002,Asamblea De Madrid-Entrevías,40.381862,-3.668045,52.782,56.077
10T0049C2,C2,Guadalajara                             -Atocha,,15,18000,Madrid-Atocha Cercanías,40.406619,-3.689439,56.077,56.077
10T0050C2,C2,Atocha                                  -Guadalajara,,0,18000,Madrid-Atocha Cercanías,40.406619,-3.689439,0.000,56.077
10T0050C2,C2,Atocha                                  -Guadalajara,,1,70002,Asamblea De Madrid-Entrevías,40.381862,-3.668045,3.296,56.077
10T0050C2,C2,Atocha                                  -Guadalajara,,2,70003,El Pozo,40.376038,-3.656141,4.494,56.077
10T0050C2,C2,Atocha                                  -Guadalajara,,3,70001,Vallecas,40.381961,-3.624583,7.247,56.077
10T0050C2,C2,Atocha                                  -Guadalajara,,4,70109,Santa Eugenia,40.386955,-3.608986,8.680,56.077
10T0050C2,C2,Atocha                                  -Guadalajara,,5,70100,Vicálvaro,40.401252,-3.595897,10.618,56.077
10T0050C2,C2,Atocha                                  -Guadalajara,,6,70108,Coslada,40.423237,-3.561111,14.446,56.077
10T0050C2,C2,Atocha                                  -Guadalajara,,7,70101,San Fernando De Henares,40.442780,-3.533987,17.607,56.077
10T0050C2,C2,Atocha                                  -Guadalajara,,8,70102,Torrejón De Ardoz,40.454789,-3.479730,22.388,56.077
10T0050C2,C2,Atocha                                  -Guadalajara,,9,70112,Soto Del Henares,40.463964,-3.441408,25.787,56.077
10T0050C2,C2,Atocha                                  -Guadalajara,,10,70111,La Garena,40.480545,-3.393006,30.277,56.077
10T0050C2,C2,Atocha                                  -Guadalajara,,11,70103,Alcalá De Henares,40.489081,-3.366246,32.732,56.077
10T0050C2,C2,Atocha                                  -Guadalajara,,12,70107,Alcalá De Henares-Universidad,40.505430,-3.335326,35.916,56.077
